issuekey,title,description,storypoint
KANOO-5430,[iOS] KanooPOS - Displayed messages when scanning Canceled or Expired Gift Card,"*Acceptance Criteria** When using Pay features to scan/enter QR codes of GDS Gift Cards that has been expired or canceled, ** It displays message {color:#00b8d9}_“This Gift Card has been canceled“_{color} in case that GC is canceled from GDS site** It displays message {color:#00b8d9}_“This Gift Card has been expired“_{color} in case that GC is expired by Expiration Date set from GDS site",1
KANOO-5429,[Android] Kanoo App - Checkout - Display Gift Card Expiration Date,"*Acceptance Criteria** When being in checkout screen and opening the list of Gift Cards, I should see the expiration date of GDS Gift Card.* The date is based on time setting of device (local time)*Sample*!image-20210713-064743.png|width=100%!",1
KANOO-5428,[iOS] Kanoo App - Checkout - Display Gift Card Expiration Date,Req: [https://kardsys.atlassian.net/browse/KANOO-5431|https://kardsys.atlassian.net/browse/KANOO-5431|smart-link] ,1
KANOO-5427,[KZ Site] - Checkout - Display Gift Card Expiration Date,Req: [https://kardsys.atlassian.net/browse/KANOO-5431|https://kardsys.atlassian.net/browse/KANOO-5431|smart-link] ,1
KANOO-5426,[Web] Kanoo App - Checkout - Display Gift Card Expiration Date,Req: [https://kardsys.atlassian.net/browse/KANOO-5431|https://kardsys.atlassian.net/browse/KANOO-5431|smart-link] ,1
KANOO-5425,[Web] Kanoo App - Wallet - Display Gift Card Expiration Date,Follow the requirement in [https://kardsys.atlassian.net/browse/KANOO-5422|https://kardsys.atlassian.net/browse/KANOO-5422|smart-link] ,1
KANOO-5424,[Android] Kanoo App - Wallet - Display Gift Card Expiration Date,Follow the requirement in [https://kardsys.atlassian.net/browse/KANOO-5422|https://kardsys.atlassian.net/browse/KANOO-5422|smart-link] *Sample:*!image-20210713-063433.png|width=100%!,1
KANOO-5423,GDS - Add Multiple Users - Set Gift Card Expiration Date,"*Acceptance Criteria** While adding multiple users, add one new column to the CSV template. It is called Expiration Date and positioned next to Period column. This field is optional. * Validation** When the data is not filled in CSV then I upload the CSV, it means that Gift Card does not have Expiration Date.** When I want to set an expiration date, for example, 07/06/2021 (MM/DD/YY), the below inputs are acceptable*** 7/6/2021*** 07/06/2021*** 07/6/2021*** 7/06/2021** Ensure the process of CSV is kept as [https://kardsys.atlassian.net/browse/KANOO-4728|https://kardsys.atlassian.net/browse/KANOO-4728|smart-link] ** If I enter the date being less than the current date, when uploading that file, it failed the process. And when downloading that failed CSV and view it, I see two columns added next to Expiration Date*** Status: {color:#00b8d9}_“Invalid Data“_ {color}*** Error: {color:#00b8d9}_“The expiration date must not be less than today.“_{color}** If I enter a date including invalid characters*** Status: {color:#00b8d9}_“Invalid Data“_ {color}*** Error: {color:#00b8d9}_“The date must follow format MM/DD/YY“_{color}* Ensure this field will not effect Cash Card issuance because we do not have the definition for Gift Cash Card Expiration Date. ** If I issue Cash Card but still enter Expiration date in CSV, it will not check this field by anyway* When a GC has been expired, it is removed from Kanoo Wallet to prevent user from using it. To external users, when using KanooPOS to scan QR code in email to Pay, Pay with QR or Unpaid Order, it notifies message (view  [https://kardsys.atlassian.net/browse/KANOO-5443|https://kardsys.atlassian.net/browse/KANOO-5443|smart-link] )Mockup: [https://xd.adobe.com/view/05686a06-7af4-4bd0-9897-2390271e9f82-503b/screen/f191e1d1-c379-4b08-ab0b-5c34fac31818/|https://xd.adobe.com/view/05686a06-7af4-4bd0-9897-2390271e9f82-503b/screen/f191e1d1-c379-4b08-ab0b-5c34fac31818/|smart-link] ",2
KANOO-5422,[iOS] Kanoo App - Wallet - Display Gift Card Expiration Date,"*Acceptance Criteria** In Gift Card page under Wallet, clicking on the detail of a GDS Gift Card, I should see a new line item called Expiration Date positioned below Redeemable At * This item is displayed only when that Gift Card is issued from GDS Site with the expiration Date* The date is based on time setting of device (local time)*Sample*!image-20210713-062752.png|width=375,height=800!",1
KANOO-5420,[BE] - Kanoo User - Purchase Gift Cards with Linked Credit Card,Follow requirement in [https://kardsys.atlassian.net/browse/KANOO-4971|https://kardsys.atlassian.net/browse/KANOO-4971|smart-link] ,8
KANOO-5419,[BE] - Kanoo User - Purchase Products with Linked Credit Card,Follow requirement in [https://kardsys.atlassian.net/browse/KANOO-4969|https://kardsys.atlassian.net/browse/KANOO-4969|smart-link] ,8
KANOO-5413,[iOS] Kanoo app - Product Media - Change the behavior when swiping left/right,"*Acceptance Criteria** In product media detail** If I’m staying at the last image, swiping right is back to the first image in the carousel** If I’m staying at the first image, swiping left is back to the last image in the carousel* Follow the behavior in video below!RPReplay_Final1626148042.mp4|thumbnail!",2
KANOO-5410,BE - Analyze Impact For Changing Update Balance & removing Physical Lock mode,Analyze Impact For Changing Update Balance & removing Physical Lock mode,5
KANOO-5409,BE - Investigate Using @Version to solve Concurrency Update Balance ON PostgresSQL,Investigate Using @Version to solve Concurrency Update Balance ON PostgresSQL# Investigate Using @Version on Entities# Remove physical Lock on DB & Test Concurrency Update with @Version,0
KANOO-5408,ARM Merchant - Refund Gift Card - Should show an error message when deregistering a terminal that has refund requests,"When terminal is deregistered then merchant admin approves/rejects a refund request that is created by this terminal, merchant admin receives an error message as image below:!2021-07-12_22h26_38.png|width=83.33333333333333%! Expected result: Should show an error message: {color:#00b8d9}_""This request can not be done because the terminal has been deregistered""_ {color}when deregistering a terminal",1
KANOO-5407,GDS - The money flow when GC is expired or canceled,"*Acceptance criteria** When a GC is canceled or expired, the rest of the unredeemed value should go back to the original source (merchant) and Kanoo will get the gift card cancellation fee [https://kardsys.atlassian.net/browse/KANOO-5448|https://kardsys.atlassian.net/browse/KANOO-5448|smart-link]  that can be configurable in Visipay (per merchant) and this fee should be separate from the redemption fee. * A new transaction type “GDS Gift Card Cancellation” will be created for this new transaction to transferring money from Kanoo reserve account to the merchant issuer.** This new transaction type must be available on Visipay and ARM.** New transaction must be available on Visipay, ARM.* A fee transaction is also saved into the report on Visipay.* When the Gift Cards are cancelled, it starts transferring money to issuer immediately. Ensure Kanoo Reserve Account will gets the fee first* In case Gift Cards are expired, there is background job running daily at 12:00 PM to collect expired gift cards then it starts transferring money to issuer immediately. Ensure Kanoo Reserve Account will gets the fee first",8
KANOO-5406,[Web] GDS - Send Gift Card To Multiple Users Already In The List,Requirement: https://kardsys.atlassian.net/browse/KANOO-4561,3
KANOO-5405,[Web] GDS - The ability to cancel Disabled status of GC,Requirement: https://kardsys.atlassian.net/browse/KANOO-5271,2
KANOO-5404,"[KZ Site] - Guest Checkout - First Name, Last Name accepts only alphabetic characters","As guest accessing KZ Site, I should be able to enter First Name, Last Name including only alphabetical characters*Acceptance Criteria:** While entering full name in Delivery or Pickup form, I can enter only *letters* of the alphabet (upper and lowercase) and *spaces*.!image-20210713-022242.png|width=100%!!image-20210713-022304.png|width=100%!",1
KANOO-5403,[Android] Kanoo app - Product Media - Change the behavior when swiping left/right,Follow the requirement in [https://kardsys.atlassian.net/browse/KANOO-5413|https://kardsys.atlassian.net/browse/KANOO-5413|smart-link] ,2
KANOO-5399,[Web] GDS - Users -Users List - Show Redeemable Merchants,Requirement: https://kardsys.atlassian.net/browse/KANOO-4475,1
KANOO-5398,[SDE Payment] - PWK by SD - Allow Kanoo User scan and pay the invoice QR Code,"*Acceptance Criteria** Accessing PWK from both internal SDE and external SDE consumer sites. * Open Kanoo App and Login, access Wallet → Sand Dollar card. Then click either on “Scan To Pay”  or “Send” and choose “Not A Kanoo User”. Open the camera to scan the PWK invoice QR or type the QR value* Process the payment normally as we have for scan merchant QR or Terminal QR* When the payment in-app is successful, PWK will be redirected to the complete screen. Terminal will be refresh in case of SDE internal site",5
KANOO-5397,[Web] GDS - Users - User Details - Show Redeemable Merchants,Requirement: https://kardsys.atlassian.net/browse/KANOO-4122,2
KANOO-5396,[Web] GDS - Users - CSV Upload History - Show Redeemable Merchants,Requirement: https://kardsys.atlassian.net/browse/KANOO-4125,1
KANOO-5395,[Web] GDS - Reports - Show Redeemable Merchants,Requirement: https://kardsys.atlassian.net/browse/KANOO-4124,2
KANOO-5394,[Web] GDS - Add Single User/Multiple User - Use phone number as the identifier for Kanoo User instead of email address,Requirement: https://kardsys.atlassian.net/browse/KANOO-5266,1
KANOO-5391,[Web] GDS - Observer - Reports - Filter by Associated Merchants,Requirement: https://kardsys.atlassian.net/browse/KANOO-4431,3
KANOO-5390,[Web] GDS - Observer - Users - Filter by Associated Merchants,Requirement: https://kardsys.atlassian.net/browse/KANOO-4430,3
KANOO-5389,[Web] GDS - Admin - Associate Merchants to Observer User,Requirement: https://kardsys.atlassian.net/browse/KANOO-4429,5
KANOO-5388,[ARM] Multiple Merchant Money Flow,Requirement: https://kardsys.atlassian.net/browse/KANOO-4609,1
KANOO-5387,[Web] Multiple Merchant Money Flow,Requirement: https://kardsys.atlassian.net/browse/KANOO-4609,1
KANOO-5386,[KZ Site] -BE- Guest Checkout - Scan Physical SD Card to pay,"As a guest user accessing KZ Site, I should have the ability to scan physical SD card to make payment as PWK did. This is efficient approach because almost users that want to pay invoice do not have Kanoo Account to proceed to pay.*Acceptance Criteria** *This payment method is only available when accessing KZ site from Mobile Browser (Responsive Mode)** Selecting “The SandDollar Card” then click on Pay will displays 2 sub tabs ** “Reference App“: This is default tab. (defined in[https://kardsys.atlassian.net/browse/KANOO-4954|https://kardsys.atlassian.net/browse/KANOO-4954|smart-link] )** “Physical SD Card”: we will focus it in this story+_After selecting “Physical SD Card”_+* Selecting this displays the scanner to scan SEND side of physical SD card.* If I scan a QR code that does NOT contain {{nzia:sqr}}, it displays red message below the scanner {color:#00b8d9}_“This code is invalid“_{color}* If QR code contains {{nzia:sqr}}, I move to Confirm screen where I see the total amount again and have to enter Sand Dollar PIN. ** Continue button is only enabled when I enter fully 6 digits** Clicking on Continue button does not validate anything. It navigates to the next screen to enter Sand Dollar OTP. * Enter Sand Dollar OTP screen: ** Make Payment button is only enabled when I enter fully 6 digits* Clicking on Make Payment button will move to Failed Payment or Successful Payment screen** Failed Payment: I will move to this screen if I can not pass *** If PIN is incorrect, display message {color:#00b8d9}_“PIN is invalid. Please try again\!“_{color}*** If OTP is incorrect, display message {color:#00b8d9}_“OTP is invalid. Please try again\!“_{color}*** If QR code is incorrect, display message {color:#00b8d9}_“This code is invalid. Please try again\!“_{color} Validating this is to ensure the QR code is completely correct.*** If my SD card does not have enough money, display message {color:#00b8d9}_“The transaction failed because of insufficient balance in your card.“_{color}* There is Back buttons between screen+_After making payment successfully_+* It navigates to Completed Order page as normal* It charges merchant “Sand Dollar Card - Processing Fee“* No apply KYC limit for the merchant.Mockup: [https://xd.adobe.com/view/72870ff1-6f61-4c74-a79f-1d89b50c16f6-27d4/screen/2fc3f991-4966-4da0-b70f-88d11c9804ec|https://xd.adobe.com/view/72870ff1-6f61-4c74-a79f-1d89b50c16f6-27d4/screen/2fc3f991-4966-4da0-b70f-88d11c9804ec|smart-link] ",5
